"je_id","company","posting_date","period","source","line_no","account_code","department","description","reference","debit","credit","counterparty"
"JE-CLIK-00059","CLIK","2025-10-28","2025-10","AR","1","1123","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-10-4120","4050000","0","CUST-CLIK-002"
"JE-CLIK-00059","CLIK","2025-10-28","2025-10","AR","2","1112","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-10-4120","9450000","0","CUST-CLIK-001"
"JE-CLIK-00059","CLIK","2025-10-28","2025-10","AR","3","4120","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-10-4120","0","13500000",""
"JE-CLIK-00060","CLIK","2025-11-28","2025-11","AR","1","1123","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-11-4120","4050000","0","CUST-CLIK-002"
"JE-CLIK-00060","CLIK","2025-11-28","2025-11","AR","2","1112","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-11-4120","9450000","0","CUST-CLIK-001"
"JE-CLIK-00060","CLIK","2025-11-28","2025-11","AR","3","4120","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-11-4120","0","13500000",""
"JE-CLIK-00061","CLIK","2025-12-28","2025-12","AR","1","1123","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-12-4120","4050000","0","CUST-CLIK-002"
"JE-CLIK-00061","CLIK","2025-12-28","2025-12","AR","2","1112","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-12-4120","9450000","0","CUST-CLIK-001"
"JE-CLIK-00061","CLIK","2025-12-28","2025-12","AR","3","4120","SERVICE","CLIK 4120 monthly revenue","REV-CLIK-2025-12-4120","0","13500000",""
"JE-CLIK-00062","CLIK","2025-01-28","2025-01","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-01-5120","3960070","0",
"JE-CLIK-00062","CLIK","2025-01-28","2025-01","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-01-5120","0","3960070",
"JE-CLIK-00063","CLIK","2025-02-28","2025-02","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-02-5120","3696065","0",
"JE-CLIK-00063","CLIK","2025-02-28","2025-02","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-02-5120","0","3696065",
"JE-CLIK-00064","CLIK","2025-03-28","2025-03","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-03-5120","4488079","0",
"JE-CLIK-00064","CLIK","2025-03-28","2025-03","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-03-5120","0","4488079",
"JE-CLIK-00065","CLIK","2025-04-28","2025-04","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-04-5120","3960070","0",
"JE-CLIK-00065","CLIK","2025-04-28","2025-04","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-04-5120","0","3960070",
"JE-CLIK-00066","CLIK","2025-05-28","2025-05","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-05-5120","4224074","0",
"JE-CLIK-00066","CLIK","2025-05-28","2025-05","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-05-5120","0","4224074",
"JE-CLIK-00067","CLIK","2025-06-28","2025-06","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-06-5120","4488079","0",
"JE-CLIK-00067","CLIK","2025-06-28","2025-06","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-06-5120","0","4488079",
"JE-CLIK-00068","CLIK","2025-07-28","2025-07","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-07-5120","4488079","0",
"JE-CLIK-00068","CLIK","2025-07-28","2025-07","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-07-5120","0","4488079",
"JE-CLIK-00069","CLIK","2025-08-28","2025-08","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-08-5120","4488079","0",
"JE-CLIK-00069","CLIK","2025-08-28","2025-08","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-08-5120","0","4488079",
"JE-CLIK-00070","CLIK","2025-09-28","2025-09","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-09-5120","4752084","0",
"JE-CLIK-00070","CLIK","2025-09-28","2025-09","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-09-5120","0","4752084",
"JE-CLIK-00071","CLIK","2025-10-28","2025-10","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-10-5120","4752084","0",
"JE-CLIK-00071","CLIK","2025-10-28","2025-10","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-10-5120","0","4752084",
"JE-CLIK-00072","CLIK","2025-11-28","2025-11","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-11-5120","4752084","0",
"JE-CLIK-00072","CLIK","2025-11-28","2025-11","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-11-5120","0","4752084",
"JE-CLIK-00073","CLIK","2025-12-28","2025-12","GL","1","5120","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-12-5120","4752081","0",
"JE-CLIK-00073","CLIK","2025-12-28","2025-12","GL","2","1142","SERVICE","CLIK 5120 cost of services","COGS-CLIK-2025-12-5120","0","4752081",
"JE-CLIK-00074","CLIK","2025-01-28","2025-01","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-01-5130","9000000","0",
"JE-CLIK-00074","CLIK","2025-01-28","2025-01","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-01-5130","0","9000000",
"JE-CLIK-00075","CLIK","2025-02-28","2025-02","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-02-5130","8400000","0",
"JE-CLIK-00075","CLIK","2025-02-28","2025-02","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-02-5130","0","8400000",
"JE-CLIK-00076","CLIK","2025-03-28","2025-03","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-03-5130","10200000","0",
"JE-CLIK-00076","CLIK","2025-03-28","2025-03","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-03-5130","0","10200000",
"JE-CLIK-00077","CLIK","2025-04-28","2025-04","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-04-5130","9000000","0",
"JE-CLIK-00077","CLIK","2025-04-28","2025-04","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-04-5130","0","9000000",
"JE-CLIK-00078","CLIK","2025-05-28","2025-05","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-05-5130","9600000","0",
"JE-CLIK-00078","CLIK","2025-05-28","2025-05","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-05-5130","0","9600000",
"JE-CLIK-00079","CLIK","2025-06-28","2025-06","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-06-5130","10200000","0",
"JE-CLIK-00079","CLIK","2025-06-28","2025-06","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-06-5130","0","10200000",
"JE-CLIK-00080","CLIK","2025-07-28","2025-07","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-07-5130","10200000","0",
"JE-CLIK-00080","CLIK","2025-07-28","2025-07","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-07-5130","0","10200000",
"JE-CLIK-00081","CLIK","2025-08-28","2025-08","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-08-5130","10200000","0",
"JE-CLIK-00081","CLIK","2025-08-28","2025-08","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-08-5130","0","10200000",
"JE-CLIK-00082","CLIK","2025-09-28","2025-09","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-09-5130","10800000","0",
"JE-CLIK-00082","CLIK","2025-09-28","2025-09","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-09-5130","0","10800000",
"JE-CLIK-00083","CLIK","2025-10-28","2025-10","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-10-5130","10800000","0",
"JE-CLIK-00083","CLIK","2025-10-28","2025-10","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-10-5130","0","10800000",
"JE-CLIK-00084","CLIK","2025-11-28","2025-11","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-11-5130","10800000","0",
"JE-CLIK-00084","CLIK","2025-11-28","2025-11","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-11-5130","0","10800000",
"JE-CLIK-00085","CLIK","2025-12-28","2025-12","GL","1","5130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-12-5130","10800000","0",
"JE-CLIK-00085","CLIK","2025-12-28","2025-12","GL","2","2130","SERVICE","CLIK 5130 cost of services","COGS-CLIK-2025-12-5130","0","10800000",
"JE-CLIK-00086","CLIK","2025-01-22","2025-01","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-01","4353044","0","VEND-CLIK-001"
"JE-CLIK-00086","CLIK","2025-01-22","2025-01","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-01","0","4353044","VEND-CLIK-001"
"JE-CLIK-00087","CLIK","2025-02-22","2025-02","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-02","4062841","0","VEND-CLIK-001"
"JE-CLIK-00087","CLIK","2025-02-22","2025-02","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-02","0","4062841","VEND-CLIK-001"
"JE-CLIK-00088","CLIK","2025-03-22","2025-03","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-03","4933450","0","VEND-CLIK-001"
"JE-CLIK-00088","CLIK","2025-03-22","2025-03","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-03","0","4933450","VEND-CLIK-001"
"JE-CLIK-00089","CLIK","2025-04-22","2025-04","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-04","4353044","0","VEND-CLIK-001"
"JE-CLIK-00089","CLIK","2025-04-22","2025-04","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-04","0","4353044","VEND-CLIK-001"
"JE-CLIK-00090","CLIK","2025-05-22","2025-05","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-05","4643247","0","VEND-CLIK-001"
"JE-CLIK-00090","CLIK","2025-05-22","2025-05","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-05","0","4643247","VEND-CLIK-001"
"JE-CLIK-00091","CLIK","2025-06-22","2025-06","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-06","4933450","0","VEND-CLIK-001"
"JE-CLIK-00091","CLIK","2025-06-22","2025-06","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-06","0","4933450","VEND-CLIK-001"
"JE-CLIK-00092","CLIK","2025-07-22","2025-07","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-07","4933450","0","VEND-CLIK-001"
"JE-CLIK-00092","CLIK","2025-07-22","2025-07","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-07","0","4933450","VEND-CLIK-001"
"JE-CLIK-00093","CLIK","2025-08-22","2025-08","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-08","4933450","0","VEND-CLIK-001"
"JE-CLIK-00093","CLIK","2025-08-22","2025-08","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-08","0","4933450","VEND-CLIK-001"
"JE-CLIK-00094","CLIK","2025-09-22","2025-09","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-09","5223653","0","VEND-CLIK-001"
"JE-CLIK-00094","CLIK","2025-09-22","2025-09","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-09","0","5223653","VEND-CLIK-001"
"JE-CLIK-00095","CLIK","2025-10-22","2025-10","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-10","5223653","0","VEND-CLIK-001"
"JE-CLIK-00095","CLIK","2025-10-22","2025-10","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-10","0","5223653","VEND-CLIK-001"
"JE-CLIK-00096","CLIK","2025-11-22","2025-11","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-11","5223653","0","VEND-CLIK-001"
"JE-CLIK-00096","CLIK","2025-11-22","2025-11","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-11","0","5223653","VEND-CLIK-001"
"JE-CLIK-00097","CLIK","2025-12-22","2025-12","AP","1","1142","PARTS","CLIK parts purchase","PUR-CLIK-2025-12","5223650","0","VEND-CLIK-001"
"JE-CLIK-00097","CLIK","2025-12-22","2025-12","AP","2","2122","PARTS","CLIK parts purchase","PUR-CLIK-2025-12","0","5223650","VEND-CLIK-001"
"JE-CLIK-00098","CLIK","2025-01-28","2025-01","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-01-5210","581000","0",""
"JE-CLIK-00098","CLIK","2025-01-28","2025-01","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-01-5210","0","581000",""
"JE-CLIK-00099","CLIK","2025-02-28","2025-02","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-02-5210","581000","0",""
"JE-CLIK-00099","CLIK","2025-02-28","2025-02","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-02-5210","0","581000",""
"JE-CLIK-00100","CLIK","2025-03-28","2025-03","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-03-5210","581000","0",""
"JE-CLIK-00100","CLIK","2025-03-28","2025-03","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-03-5210","0","581000",""
"JE-CLIK-00101","CLIK","2025-04-28","2025-04","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-04-5210","581000","0",""
"JE-CLIK-00101","CLIK","2025-04-28","2025-04","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-04-5210","0","581000",""
"JE-CLIK-00102","CLIK","2025-05-28","2025-05","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-05-5210","581000","0",""
"JE-CLIK-00102","CLIK","2025-05-28","2025-05","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-05-5210","0","581000",""
"JE-CLIK-00103","CLIK","2025-06-28","2025-06","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-06-5210","581000","0",""
"JE-CLIK-00103","CLIK","2025-06-28","2025-06","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-06-5210","0","581000",""
"JE-CLIK-00104","CLIK","2025-07-28","2025-07","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-07-5210","581000","0",""
"JE-CLIK-00104","CLIK","2025-07-28","2025-07","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-07-5210","0","581000",""
"JE-CLIK-00105","CLIK","2025-08-28","2025-08","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-08-5210","581000","0",""
"JE-CLIK-00105","CLIK","2025-08-28","2025-08","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-08-5210","0","581000",""
"JE-CLIK-00106","CLIK","2025-09-28","2025-09","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-09-5210","588000","0",""
"JE-CLIK-00106","CLIK","2025-09-28","2025-09","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-09-5210","0","588000",""
"JE-CLIK-00107","CLIK","2025-10-28","2025-10","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-10-5210","588000","0",""
"JE-CLIK-00107","CLIK","2025-10-28","2025-10","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-10-5210","0","588000",""
"JE-CLIK-00108","CLIK","2025-11-28","2025-11","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-11-5210","588000","0",""
"JE-CLIK-00108","CLIK","2025-11-28","2025-11","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-11-5210","0","588000",""
"JE-CLIK-00109","CLIK","2025-12-28","2025-12","GL","1","5210","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-12-5210","588000","0",""
"JE-CLIK-00109","CLIK","2025-12-28","2025-12","GL","2","2130","SERVICE","CLIK SGA 5210","OPEX-CLIK-2025-12-5210","0","588000",""
"JE-CLIK-00110","CLIK","2025-01-28","2025-01","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-01-5411","2075000","0",""
"JE-CLIK-00110","CLIK","2025-01-28","2025-01","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-01-5411","0","2075000",""
"JE-CLIK-00111","CLIK","2025-02-28","2025-02","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-02-5411","2075000","0",""
"JE-CLIK-00111","CLIK","2025-02-28","2025-02","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-02-5411","0","2075000",""
"JE-CLIK-00112","CLIK","2025-03-28","2025-03","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-03-5411","2075000","0",""
"JE-CLIK-00112","CLIK","2025-03-28","2025-03","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-03-5411","0","2075000",""
"JE-CLIK-00113","CLIK","2025-04-28","2025-04","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-04-5411","2075000","0",""
"JE-CLIK-00113","CLIK","2025-04-28","2025-04","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-04-5411","0","2075000",""
"JE-CLIK-00114","CLIK","2025-05-28","2025-05","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-05-5411","2075000","0",""
"JE-CLIK-00114","CLIK","2025-05-28","2025-05","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-05-5411","0","2075000",""
"JE-CLIK-00115","CLIK","2025-06-28","2025-06","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-06-5411","2075000","0",""
"JE-CLIK-00115","CLIK","2025-06-28","2025-06","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-06-5411","0","2075000",""
"JE-CLIK-00116","CLIK","2025-07-28","2025-07","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-07-5411","2075000","0",""
"JE-CLIK-00116","CLIK","2025-07-28","2025-07","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-07-5411","0","2075000",""
"JE-CLIK-00117","CLIK","2025-08-28","2025-08","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-08-5411","2075000","0",""
"JE-CLIK-00117","CLIK","2025-08-28","2025-08","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-08-5411","0","2075000",""
"JE-CLIK-00118","CLIK","2025-09-28","2025-09","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-09-5411","2100000","0",""
"JE-CLIK-00118","CLIK","2025-09-28","2025-09","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-09-5411","0","2100000",""
"JE-CLIK-00119","CLIK","2025-10-28","2025-10","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-10-5411","2100000","0",""
"JE-CLIK-00119","CLIK","2025-10-28","2025-10","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-10-5411","0","2100000",""
"JE-CLIK-00120","CLIK","2025-11-28","2025-11","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-11-5411","2100000","0",""
"JE-CLIK-00120","CLIK","2025-11-28","2025-11","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-11-5411","0","2100000",""
"JE-CLIK-00121","CLIK","2025-12-28","2025-12","GL","1","5411","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-12-5411","2100000","0",""
"JE-CLIK-00121","CLIK","2025-12-28","2025-12","GL","2","1112","ADMIN","CLIK SGA 5411","OPEX-CLIK-2025-12-5411","0","2100000",""
"JE-CLIK-00122","CLIK","2025-01-28","2025-01","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-01-5414","346500","0",""
"JE-CLIK-00122","CLIK","2025-01-28","2025-01","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-01-5414","0","346500",""
"JE-CLIK-00123","CLIK","2025-02-28","2025-02","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-02-5414","346500","0",""
"JE-CLIK-00123","CLIK","2025-02-28","2025-02","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-02-5414","0","346500",""
"JE-CLIK-00124","CLIK","2025-03-28","2025-03","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-03-5414","346500","0",""
"JE-CLIK-00124","CLIK","2025-03-28","2025-03","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-03-5414","0","346500",""
"JE-CLIK-00125","CLIK","2025-04-28","2025-04","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-04-5414","346500","0",""
"JE-CLIK-00125","CLIK","2025-04-28","2025-04","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-04-5414","0","346500",""
"JE-CLIK-00126","CLIK","2025-05-28","2025-05","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-05-5414","346500","0",""
"JE-CLIK-00126","CLIK","2025-05-28","2025-05","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-05-5414","0","346500",""
"JE-CLIK-00127","CLIK","2025-06-28","2025-06","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-06-5414","346500","0",""
"JE-CLIK-00127","CLIK","2025-06-28","2025-06","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-06-5414","0","346500",""
"JE-CLIK-00128","CLIK","2025-07-28","2025-07","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-07-5414","346500","0",""
"JE-CLIK-00128","CLIK","2025-07-28","2025-07","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-07-5414","0","346500",""
"JE-CLIK-00129","CLIK","2025-08-28","2025-08","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-08-5414","346500","0",""
"JE-CLIK-00129","CLIK","2025-08-28","2025-08","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-08-5414","0","346500",""
"JE-CLIK-00130","CLIK","2025-09-28","2025-09","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-09-5414","350675","0",""
"JE-CLIK-00130","CLIK","2025-09-28","2025-09","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-09-5414","0","350675",""
"JE-CLIK-00131","CLIK","2025-10-28","2025-10","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-10-5414","350675","0",""
"JE-CLIK-00131","CLIK","2025-10-28","2025-10","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-10-5414","0","350675",""
"JE-CLIK-00132","CLIK","2025-11-28","2025-11","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-11-5414","350675","0",""
"JE-CLIK-00132","CLIK","2025-11-28","2025-11","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-11-5414","0","350675",""
"JE-CLIK-00133","CLIK","2025-12-28","2025-12","GL","1","5414","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-12-5414","350678","0",""
"JE-CLIK-00133","CLIK","2025-12-28","2025-12","GL","2","1319","ADMIN","CLIK SGA 5414","OPEX-CLIK-2025-12-5414","0","350678",""
"JE-CLIK-00134","CLIK","2025-01-28","2025-01","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-01-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00134","CLIK","2025-01-28","2025-01","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-01-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00135","CLIK","2025-02-28","2025-02","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-02-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00135","CLIK","2025-02-28","2025-02","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-02-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00136","CLIK","2025-03-28","2025-03","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-03-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00136","CLIK","2025-03-28","2025-03","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-03-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00137","CLIK","2025-04-28","2025-04","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-04-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00137","CLIK","2025-04-28","2025-04","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-04-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00138","CLIK","2025-05-28","2025-05","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-05-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00138","CLIK","2025-05-28","2025-05","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-05-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00139","CLIK","2025-06-28","2025-06","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-06-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00139","CLIK","2025-06-28","2025-06","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-06-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00140","CLIK","2025-07-28","2025-07","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-07-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00140","CLIK","2025-07-28","2025-07","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-07-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00141","CLIK","2025-08-28","2025-08","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-08-5135","838061","0","VEND-CLIK-099"
"JE-CLIK-00141","CLIK","2025-08-28","2025-08","GL","2","2125","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-08-5135","0","838061","VEND-CLIK-099"
"JE-CLIK-00142","CLIK","2025-09-28","2025-09","GL","1","5135","ADMIN","CLIK SGA 5135","OPEX-CLIK-2025-09-5135","848158","0","VEND-CLIK-099"
